image_path,question,answer
ca/cac429cf.jpg,What color is the bag?,Maroon
ca/cac429cf.jpg,Is there a metal ring visible?,Yes
ca/cac429cf.jpg,What is the bag's material?,Fabric
ca/cac7e26c.jpg,What color is the umbrella?,Blue
ca/cac7e26c.jpg,What is the material of the handle?,Wood
ca/cac7e26c.jpg,Is this item an umbrella or a table?,Umbrella
ca/cacc0d2f.jpg,What animal appears repeatedly?,Elephant
ca/cacc0d2f.jpg,What is the case's main color?,Black
ca/cacc0d2f.jpg,Is the screen powered?,Yes
ca/cad14c61.jpg,What color is the crate?,Red
ca/cad14c61.jpg,How many handles are visible?,Two
ca/cad14c61.jpg,What shape is the window?,Rectangular
ca/cad4e408.jpg,How many hooks?,Five
ca/cad4e408.jpg,What color is the board?,Brown
ca/cad4e408.jpg,Are the hooks metallic?,Yes
ca/cadf68ba.jpg,What shape is cut-out?,Heart
ca/cadf68ba.jpg,What is the leaf's color?,Yellow
ca/cadf68ba.jpg,Is wood visible?,Yes
ca/cae29e6c.jpg,What is the background color?,Orange
ca/cae29e6c.jpg,Are there blue pebbles?,Yes
ca/cae29e6c.jpg,Is there a camera?,Yes
ca/cae8c31a.jpg,What color is the drink?,Yellow
ca/cae8c31a.jpg,What is above the glass?,Camera
ca/cae8c31a.jpg,What is held by the hand?,Glass
ca/cae9ef32.jpg,What color is the rack?,Barnwood
ca/cae9ef32.jpg,How many hooks are there?,Eight
ca/cae9ef32.jpg,What material are hooks?,Metal
ca/caeb2535.jpg,What color is the product?,Grey
ca/caeb2535.jpg,What shape is the pet bed?,Rectangular
ca/caeb2535.jpg,Is the bed elevated?,Yes
ca/caebec52.jpg,What color is the headband?,Black
ca/caebec52.jpg,What shape are the earcups?,Oval
ca/caebec52.jpg,What color is the stripe?,Pink
ca/caecca7d.jpg,What color are the handles?,Red
ca/caecca7d.jpg,What material is the cookware?,Metal
ca/caecca7d.jpg,Are there lids?,Yes
ca/caf3300b.jpg,Are pencils featured?,Yes
ca/caf3300b.jpg,What is the primary color of the background blur?,Blue
ca/caf3300b.jpg,Is the material hard?,Yes
ca/caf46dc9.jpg,What color are the shoes?,Purple
ca/caf46dc9.jpg,How many stripes are visible?,Two
ca/caf46dc9.jpg,Is the shoe laced?,No
ca/cafb14c8.jpg,What color is the cart?,Blue
ca/cafb14c8.jpg,How many wheels are visible?,Seven
ca/cafb14c8.jpg,What is the handle's shape?,Curved
ca/cafc6288.jpg,What pattern is displayed?,Arrows
ca/cafc6288.jpg,What color is the chair?,Gray
ca/cafc6288.jpg,What shape is the rug?,Rectangle
cb/cb06e625.jpg,What is the dock made of?,Wood
cb/cb06e625.jpg,What reflects in the water?,Trees
cb/cb06e625.jpg,What color is the sky?,Blue
cb/cb0f82fe.jpg,What color is predominant?,Yellow
cb/cb0f82fe.jpg,Is the case colorful?,Yes
cb/cb0f82fe.jpg,What shape is the camera?,Circle
cb/cb1369e9.jpg,What color is the stone?,Turquoise
cb/cb1369e9.jpg,What is the band's finish?,Shiny
cb/cb1369e9.jpg,What shape is the stone?,Round
cb/cb137013.jpg,What is the color of the hat?,Charcoal
cb/cb137013.jpg,What pattern is on the hat?,Cable
cb/cb137013.jpg,Is the hat knitted or woven?,Knitted
cb/cb17ff78.jpg,What color is the mascara wand?,Blue
cb/cb17ff78.jpg,What is the eyemakeup's color?,Black
cb/cb17ff78.jpg,What is the item on the right?,Marker
cb/cb242bfb.jpg,What color is the background?,Blue
cb/cb242bfb.jpg,Are there glasses present?,Yes
cb/cb242bfb.jpg,Is there a heart?,Yes
cb/cb2476de.jpg,What shape is the crescent?,Curved
cb/cb2476de.jpg,What color is the sky?,Blue
cb/cb2476de.jpg,How many people are kissing?,Two
cb/cb26e3b4.jpg,What is the shoe's style?,Flat
cb/cb26e3b4.jpg,What is the shoe covered in?,Sequins
cb/cb26e3b4.jpg,What color is the shoe?,Silver
cb/cb2a6ed1.jpg,What animal is pictured?,Lion
cb/cb2a6ed1.jpg,What is the case's pattern color?,Multicolor
cb/cb2a6ed1.jpg,How many eyes are visible?,One
cb/cb2c16bc.jpg,What word is displayed?,KISS
cb/cb2c16bc.jpg,What color are the letters?,Red
cb/cb2c16bc.jpg,Is the case hard?,Yes
cb/cb2daf35.jpg,What color are the flip-flops?,Pink
cb/cb2daf35.jpg,Are the flip-flops patterned?,Yes
cb/cb2daf35.jpg,What material are these?,Rubber
cb/cb2f95dc.jpg,What color is the water?,Teal
cb/cb2f95dc.jpg,Is there a camera?,Yes
cb/cb2f95dc.jpg,What is the background?,White
cb/cb33f418.jpg,What shape is the pendant?,Infinity
cb/cb33f418.jpg,What color is the necklace?,Rose
cb/cb33f418.jpg,What word is on the pendant?,Hope
cb/cb3897a3.jpg,Is the toe open?,Yes
cb/cb3897a3.jpg,What color is it?,Black
cb/cb3897a3.jpg,What is the heel's shape?,Stiletto
cb/cb3d8436.jpg,What shape is featured?,Heart
cb/cb3d8436.jpg,What color is the top stripe?,Pink
cb/cb3d8436.jpg,Is the case textured?,Yes
cb/cb3e241b.jpg,What color is the basket?,Grey
cb/cb3e241b.jpg,How many handles are visible?,Two
cb/cb3e241b.jpg,What is the basket's shape?,Cube
cb/cb4bf7ef.jpg,What animal is pictured?,Lion
cb/cb4bf7ef.jpg,What is the case's background color?,Black
cb/cb4bf7ef.jpg,Is the lion facing left?,Yes
cb/cb4c3b2c.jpg,What color is the eraser?,Black
cb/cb4c3b2c.jpg,What shape are the refills?,Cylindrical
cb/cb4c3b2c.jpg,Is there a button?,Yes
cb/cb4de1d5.jpg,What color is predominantly at the bottom?,Yellow
cb/cb4de1d5.jpg,What is the dominant color?,Blue
cb/cb4de1d5.jpg,Is there orange color?,Yes
cb/cb521883.jpg,What shape is the ottoman?,Square
cb/cb521883.jpg,What color is the ottoman?,White
cb/cb521883.jpg,What is the ottoman's material?,Leather
cb/cb52f009.jpg,What color is the cable?,Black
cb/cb52f009.jpg,What material is around the plug?,Metallic
cb/cb52f009.jpg,What shape is the cable?,Straight
cb/cb5a08a9.jpg,What is shoe material?,Leather
cb/cb5a08a9.jpg,What type of shoe is it?,Flat
cb/cb5a08a9.jpg,What color is shoe?,Navy
cb/cb5bc134.jpg,What color is the product?,Gray
cb/cb5bc134.jpg,What material wraps the posts?,Rope
cb/cb5bc134.jpg,What shape is the hole?,Round
cb/cb5f0d65.jpg,What color is the frame?,Green
cb/cb5f0d65.jpg,What is pictured inside?,Flowers
cb/cb5f0d65.jpg,What material is it?,Metal
cb/cb5f4bc2.jpg,What shape is the pendant?,Teardrop
cb/cb5f4bc2.jpg,What material is the necklace?,Metal
cb/cb5f4bc2.jpg,What color is the chain?,Rose
cb/cb5f6f3d.jpg,What flower is depicted?,Dandelion
cb/cb5f6f3d.jpg,What shape is the camera?,Circle
cb/cb5f6f3d.jpg,What color is at the bottom?,Pink
cb/cb647dc2.jpg,What pattern is visible?,Diamond
cb/cb647dc2.jpg,What is the color?,Taupe
cb/cb647dc2.jpg,Is it folded?,Yes
cb/cb64aeb0.jpg,What is the main color?,Blue
cb/cb64aeb0.jpg,Is the case glossy?,No
cb/cb64aeb0.jpg,What's reflected?,Mountains
cb/cb64d319.jpg,What is the sole color?,White
cb/cb64d319.jpg,What type of closure is featured?,Straps
cb/cb64d319.jpg,What is the pattern?,Splatter
cb/cb664709.jpg,What shape is the pendant?,Round
cb/cb664709.jpg,What color is the necklace?,Rosegold
cb/cb664709.jpg,Is the chain thin?,Yes
cb/cb69e38c.jpg,What is the necklace color?,Yellow
cb/cb69e38c.jpg,What shape is the diamond?,Round
cb/cb69e38c.jpg,Is the chain visible?,Yes
cb/cb6f082a.jpg,What is the table's primary material?,Wood
cb/cb6f082a.jpg,What object is on top?,Plant
cb/cb6f082a.jpg,Is the drawer closed?,Yes
cb/cb7022d9.jpg,How many large stones are visible?,Six
cb/cb7022d9.jpg,What shape are the stones?,Square
cb/cb7022d9.jpg,What is the metal's color?,Silver
cb/cb750ec2.jpg,What color is the phone case?,Yellow
cb/cb750ec2.jpg,Are shoes in the image?,Yes
cb/cb750ec2.jpg,What color are the shoe laces?,White
cb/cb75a757.jpg,What is the case's background color?,Black
cb/cb75a757.jpg,What pattern is featured?,Floral
cb/cb75a757.jpg,What is the material of the cover?,Hard
cb/cb819936.jpg,What is the case's color?,Multicolor
cb/cb819936.jpg,What word is printed vertically?,HERO
cb/cb819936.jpg,What is the visible material?,TPU
cb/cb85b01c.jpg,What shape is displayed?,Heart
cb/cb85b01c.jpg,What color is the case?,Blue
cb/cb85b01c.jpg,Are the candies colorful?,Yes
cb/cb8e2c7f.jpg,What shape is the handle?,Curved
cb/cb8e2c7f.jpg,What is the handle's color?,Brass
cb/cb8e2c7f.jpg,How many screws are visible?,Three
cb/cb8eb3e2.jpg,What animal is pictured?,Dog
cb/cb8eb3e2.jpg,What color is the dog?,White
cb/cb8eb3e2.jpg,What surrounds the dog?,Grass
cb/cb9166ac.jpg,What color is the plate?,White
cb/cb9166ac.jpg,What shape is the plate?,Oval
cb/cb9166ac.jpg,Is the plate glossy?,No
cb/cb9beb62.jpg,Is the bulb white?,Yes
cb/cb9beb62.jpg,What shape is bulb?,Conical
cb/cb9beb62.jpg,Is the bulb metallic?,Partly
cb/cb9cb8a4.jpg,What letter is featured?,J
cb/cb9cb8a4.jpg,What color is the 'J'?,Gold
cb/cb9cb8a4.jpg,What pattern is visible?,Floral
cb/cba4200b.jpg,What pattern is on the boxes?,Chevron
cb/cba4200b.jpg,What color are the storage boxes?,Blue
cb/cba4200b.jpg,How many boxes are visible?,Three
cb/cbb1e6a6.jpg,Is the background white?,Yes
cb/cbb1e6a6.jpg,What is the color of the 'door'?,Brown
cb/cbb1e6a6.jpg,Is the cover rectangular?,Yes
cb/cbb71b84.jpg,What shape is patterned on the box?,Triangle
cb/cbb71b84.jpg,What color is the box?,Blue
cb/cbb71b84.jpg,Is the box closed?,No
cb/cbb94288.jpg,What shape is the handle?,Wave
cb/cbb94288.jpg,What color is the hardware?,Brass
cb/cbb94288.jpg,Is there a keyhole?,Yes
cb/cbbb3db8.jpg,What shape is the topaz?,Teardrop
cb/cbbb3db8.jpg,What color are the earrings?,Blue
cb/cbbb3db8.jpg,What is the top shape?,Floral
cb/cbc15230.jpg,What shape is the gem?,Round
cb/cbc15230.jpg,What color is the chain?,White
cb/cbc15230.jpg,Is chain present?,Yes
cb/cbc32c36.jpg,What color is the microwave?,Black
cb/cbc32c36.jpg,How many dials are visible?,Two
cb/cbc32c36.jpg,What shape is the window?,Rectangular
cb/cbc47d7c.jpg,What color is the rug?,Brown
cb/cbc47d7c.jpg,What is on the sofa?,Blanket
cb/cbc47d7c.jpg,How many shoes are there?,Two
cb/cbc5e833.jpg,What color is the sham?,Green
cb/cbc5e833.jpg,What shape is the pillow?,Square
cb/cbc5e833.jpg,What is the border's color?,White
cb/cbc7c94c.jpg,Is the case blue?,Yes
cb/cbc7c94c.jpg,What is on the case?,Smiley
cb/cbc7c94c.jpg,How many eyes are visible?,Two
cb/cbc96ae7.jpg,What color are the laces?,Tan
cb/cbc96ae7.jpg,What is the closure type?,Laces
cb/cbc96ae7.jpg,How many eyelets are visible?,Five
cb/cbc99293.jpg,What color is the dutch oven?,Red
cb/cbc99293.jpg,What shape is the pot?,Round
cb/cbc99293.jpg,What is the pot made of?,Iron
cb/cbca69ff.jpg,What shape is dominant?,Triangle
cb/cbca69ff.jpg,What is the primary color on the lower left?,Pink
cb/cbca69ff.jpg,How many camera lenses are visible?,Three
cb/cbcb475b.jpg,What shape is visible?,Heart
cb/cbcb475b.jpg,What color is the mug?,Red
cb/cbcb475b.jpg,What material is the background?,Wood
cb/cbce3066.jpg,What is the headboard's primary color?,Dune
cb/cbce3066.jpg,What shape are the legs?,Round
cb/cbce3066.jpg,Is the headboard upholstered?,Yes
cb/cbcfa306.jpg,What letter is displayed?,J
cb/cbcfa306.jpg,What color is the background?,Blue
cb/cbcfa306.jpg,What is the case's material?,TPU
cb/cbd1f814.jpg,What shape are the stones?,Round
cb/cbd1f814.jpg,What is the color of the studs?,Silver
cb/cbd1f814.jpg,How many earrings are present?,Two
cb/cbd4f237.jpg,What color is the chair?,Blue
cb/cbd4f237.jpg,Is this a recliner?,Yes
cb/cbd4f237.jpg,How many cushions are visible?,Three
cb/cbd5cf0b.jpg,What is the boot's color?,Cognac
cb/cbd5cf0b.jpg,What is the sole's color?,Black
cb/cbd5cf0b.jpg,How many boots are visible?,One
cb/cbd77cd4.jpg,What color is the bottom block?,Orange
cb/cbd77cd4.jpg,What shape is the camera cutout?,Circle
cb/cbd77cd4.jpg,Is the design painted?,Yes
cb/cbd8e7b2.jpg,What shape are the gems?,Round
cb/cbd8e7b2.jpg,What color are the earrings?,White
cb/cbd8e7b2.jpg,How many prongs per earring?,Four
cb/cbdf3c29.jpg,What is the case's main background color?,Purple
cb/cbdf3c29.jpg,What is written on the case?,You
cb/cbdf3c29.jpg,What object is illustrated on the case?,Feathers
cb/cbe05f6f.jpg,What color is the filament?,Blue
cb/cbe05f6f.jpg,What is the brand name?,Amazonbasics
cb/cbe05f6f.jpg,What shape is the spool?,Round
cb/cbe57791.jpg,What color are most leaves?,Orange
cb/cbe57791.jpg,Is there a camera?,Yes
cb/cbe57791.jpg,Are the leaves real?,No
cb/cbe81f4d.jpg,What color is the sole?,White
cb/cbe81f4d.jpg,What is the shoe's material?,Canvas
cb/cbe81f4d.jpg,What color are the laces?,Black
cb/cbee2a1d.jpg,What shape is pink?,Star
cb/cbee2a1d.jpg,What word is below 'Super'?,Girl
cb/cbee2a1d.jpg,What is the case's background?,Floral
cb/cbf34f94.jpg,Is the table cover transparent?,Yes
cb/cbf34f94.jpg,What color is the border?,Gold
cb/cbf34f94.jpg,What material is the cover made of?,Plastic
cb/cbf3f0b6.jpg,What is the stone's shape?,Square
cb/cbf3f0b6.jpg,What is the earring's main color?,Silver
cb/cbf3f0b6.jpg,How many earrings are shown?,Two
cb/cbf445c6.jpg,What color are the lids?,Red
cb/cbf445c6.jpg,What shape are the jars?,Cylindrical
cb/cbf445c6.jpg,How many jars exist?,Four
cb/cbf60d3b.jpg,What shape is the bowl?,Round
cb/cbf60d3b.jpg,What color is the bowl?,White
cb/cbf60d3b.jpg,Is the bowl empty?,Yes
cb/cbf8539a.jpg,What color is the bag?,White
cb/cbf8539a.jpg,What is hanging the bag?,Hook
cb/cbf8539a.jpg,What shape is the luggage?,Rectangular
cb/cbf9c862.jpg,What shape is the central stone?,Round
cb/cbf9c862.jpg,What is the ring's band material?,Silver
cb/cbf9c862.jpg,Is the ring shiny?,Yes
cc/cc0e38c5.jpg,What color is the clip on the left?,Pink
cc/cc0e38c5.jpg,How many rows of clips are there?,Four
cc/cc0e38c5.jpg,What shape is the clip?,Rectangular
cc/cc0e4def.jpg,What shape is the base?,Star
cc/cc0e4def.jpg,What material is the chair's back?,Mesh
cc/cc0e4def.jpg,Is there a headrest?,Yes
cc/cc1476c4.jpg,How many containers?,Three
cc/cc1476c4.jpg,Container edging color?,Blue
cc/cc1476c4.jpg,What shape are these?,Round
cc/cc239379.jpg,What shape is on the hat?,Star
cc/cc239379.jpg,What color is the hat?,Grey
cc/cc239379.jpg,What is written on the brim?,Starter
cc/cc269b57.jpg,What shape is the box?,Square
cc/cc269b57.jpg,What color is the lid?,Blue
cc/cc269b57.jpg,What number of handles are visible?,One
cc/cc2c9acb.jpg,What color is the backpack?,Black
cc/cc2c9acb.jpg,Is there a handle?,Yes
cc/cc2c9acb.jpg,Is there a lock?,Yes
cc/cc3e60c6.jpg,What is the bow's color?,Pink
cc/cc3e60c6.jpg,What animal is pictured?,Cat
cc/cc3e60c6.jpg,What is background's color?,Pink
cc/cc454dcf.jpg,What is the shoe's closure?,Buckle
cc/cc454dcf.jpg,What is the heel style?,Wedge
cc/cc454dcf.jpg,What is the sandal's color?,Nude
cc/cc4b6907.jpg,What color is the shelf?,Gold
cc/cc4b6907.jpg,Is the shelf metallic?,Yes
cc/cc4b6907.jpg,What shape is the shelf?,Rectangular
cc/cc555632.jpg,What color are the sneakers?,Lime
cc/cc555632.jpg,What is the shoe's closure style?,Slip-on
cc/cc555632.jpg,What material are the sneakers?,Textile
cc/cc5a0579.jpg,What color is the keyboard?,Black
cc/cc5a0579.jpg,What is next to the keys?,Touchpad
cc/cc5a0579.jpg,What is the brand?,Amazonbasics
cc/cc658c9a.jpg,What color is the heel?,Yellow
cc/cc658c9a.jpg,How many stripes are visible on the pull tab?,Two
cc/cc658c9a.jpg,What color is the shoe's upper?,Black
cc/cc6dc801.jpg,What is the pattern?,Butterfly
cc/cc6dc801.jpg,What is the prominent color?,Multicolor
cc/cc6dc801.jpg,Is it glossy?,Yes
cc/cc76395b.jpg,What is the case's dominant color?,Brown
cc/cc76395b.jpg,What material does the design mimic?,Wood
cc/cc76395b.jpg,Is the camera lens visible?,Yes
cc/cc79f5f5.jpg,What color is the bottom section?,Blue
cc/cc79f5f5.jpg,Is the artwork abstract?,Yes
cc/cc79f5f5.jpg,What primary color is dominant?,Red
cc/cc7a929f.jpg,What color is the product?,Bronze
cc/cc7a929f.jpg,What shape is the ring?,Round
cc/cc7a929f.jpg,How many bars are present?,Two
cc/cc7dd00b.jpg,What color is the lipstick?,Pink
cc/cc7dd00b.jpg,How many products are displayed?,Two
cc/cc7dd00b.jpg,Is the brush applicator exposed?,Yes
cc/cc948af8.jpg,What color is the background?,Black
cc/cc948af8.jpg,What are the white shapes?,Flowers
cc/cc948af8.jpg,Is the case reflective?,Yes
cc/cc977413.jpg,What color are the shoes?,Navy
cc/cc977413.jpg,What is the shoe's closure?,Slip-on
cc/cc977413.jpg,What material is visible?,Suede
cc/cc9ff710.jpg,What is the color?,Blue
cc/cc9ff710.jpg,How many pillowcases?,Two
cc/cc9ff710.jpg,Are they folded?,Yes
cc/cca22d8a.jpg,What pattern is visible?,Plaid
cc/cca22d8a.jpg,What color are the dominant lines?,Blue
cc/cca22d8a.jpg,Is there a camera cutout?,Yes
cc/cca238c7.jpg,What color are the curtains?,Beige
cc/cca238c7.jpg,How many panels are visible?,Two
cc/cca238c7.jpg,What is supporting curtains?,Rod
cc/cca3dd11.jpg,What color is the case?,Yellow
cc/cca3dd11.jpg,What are on the feet?,Shoes
cc/cca3dd11.jpg,Are the laces white?,Yes
cc/cca6cdfb.jpg,What is the primary gem shape?,Square
cc/cca6cdfb.jpg,What metal is visible?,Silver
cc/cca6cdfb.jpg,How many earrings?,Two
cc/ccaff973.jpg,What shape is featured?,Heart
cc/ccaff973.jpg,What color is the case?,Black
cc/ccaff973.jpg,Is there glitter?,Yes
cc/ccb74b6f.jpg,What color are the shoes?,Blue
cc/ccb74b6f.jpg,What is the sole's color?,White
cc/ccb74b6f.jpg,Are laces present?,No
cc/ccc0bd1b.jpg,What pattern is featured?,Skull
cc/ccc0bd1b.jpg,What color is adjacent red?,Black
cc/ccc0bd1b.jpg,What is case border color?,Clear
cc/cccd986e.jpg,What pattern covers the sole?,Floral
cc/cccd986e.jpg,What color are the straps?,Blue
cc/cccd986e.jpg,How many sandals are displayed?,Two
cc/ccced05b.jpg,What color is the case?,Black
cc/ccced05b.jpg,What shape are the outer figures?,Triangles
cc/ccced05b.jpg,Is there a pattern?,Yes
cc/ccd01817.jpg,What color are the flowers?,Pink
cc/ccd01817.jpg,How many flowers are visible?,Several
cc/ccd01817.jpg,What is behind the flowers?,Sky
cc/ccd4a588.jpg,What animal is visible?,Giraffe
cc/ccd4a588.jpg,What color is the sky?,Orange
cc/ccd4a588.jpg,Is there a tree?,Yes
cc/ccd76fc8.jpg,What color are the laces?,Black
cc/ccd76fc8.jpg,What is the sole color?,White
cc/ccd76fc8.jpg,How many eyelets are visible?,Five
cc/ccdae29c.jpg,What shape is the leaf?,Feathery
cc/ccdae29c.jpg,What color is the wood?,Brown
cc/ccdae29c.jpg,Is there a camera hole?,Yes
cc/ccdec764.jpg,What color is predominantly on the case?,Yellow
cc/ccdec764.jpg,Is blue present?,Yes
cc/ccdec764.jpg,Is the case rectangular?,Yes
cc/cce0a912.jpg,What color are the drawers?,Charcoal
cc/cce0a912.jpg,How many drawers are visible?,Four
cc/cce0a912.jpg,What shape are the drawers?,Square
cc/cce220e8.jpg,What color is the foliage?,Green
cc/cce220e8.jpg,What is pictured on the case?,Tracks
cc/cce220e8.jpg,What is the case's shape?,Rectangle
cc/cce2cb11.jpg,What is the dominant color?,Green
cc/cce2cb11.jpg,Is there a bridge?,Yes
cc/cce2cb11.jpg,What is the subject?,Waterfall
